;params;AIC;resid_sum
1099;(1, 1, 1, 0, 2, 3, 12);1563.1413235075142;-2134101.478402334
1100;(1, 1, 1, 0, 3, 0, 12);1563.1413235075142;2689999.505501706
1101;(1, 1, 1, 0, 3, 1, 12);1563.1413235075142;267165.94855856337
1102;(1, 1, 1, 0, 3, 2, 12);1563.1413235075142;-1429928.8560733036
1103;(1, 1, 1, 0, 3, 3, 12);1563.1413235075142;-2466699.309610163
1104;(1, 1, 1, 1, 0, 0, 12);1563.1413235075142;951840.834189717
1105;(1, 1, 1, 1, 0, 1, 12);1563.1413235075142;949461.4371792965
1106;(1, 1, 1, 1, 0, 2, 12);1563.1413235075142;973119.4276834361
1107;(1, 1, 1, 1, 0, 3, 12);1563.1413235075142;979648.972133467
1108;(1, 1, 1, 1, 1, 0, 12);1563.1413235075142;-708534.8296057946
1109;(1, 1, 1, 1, 1, 1, 12);1563.1413235075142;-728615.5422981322
1110;(1, 1, 1, 1, 1, 2, 12);1563.1413235075142;-774596.78445441
1111;(1, 1, 1, 1, 1, 3, 12);1563.1413235075142;-665289.1387704541
1112;(1, 1, 1, 1, 2, 0, 12);1563.1413235075142;-2353788.297854882
1113;(1, 1, 1, 1, 2, 1, 12);1563.1413235075142;-2286431.5243777866
1114;(1, 1, 1, 1, 2, 2, 12);1563.1413235075142;-2184926.174433348
1115;(1, 1, 1, 1, 2, 3, 12);1563.1413235075142;-2169250.8465525312
1116;(1, 1, 1, 1, 3, 0, 12);1563.1413235075142;-1648183.4896856258
1117;(1, 1, 1, 1, 3, 1, 12);1563.1413235075142;-3069466.658958943
1118;(1, 1, 1, 1, 3, 2, 12);1563.1413235075142;-3522542.9189440757
1119;(1, 1, 1, 1, 3, 3, 12);1563.1413235075142;-3577014.6023314493
1120;(1, 1, 1, 2, 0, 0, 12);1563.1413235075142;949858.4995898416
1121;(1, 1, 1, 2, 0, 1, 12);1563.1413235075142;926631.8336938912
1122;(1, 1, 1, 2, 0, 2, 12);1563.1413235075142;978499.8639611995
1123;(1, 1, 1, 2, 0, 3, 12);1563.1413235075142;977652.8925088872
1124;(1, 1, 1, 2, 1, 0, 12);1563.1413235075142;-742563.0030921372
1125;(1, 1, 1, 2, 1, 1, 12);1563.1413235075142;-746613.8446669675
1126;(1, 1, 1, 2, 1, 2, 12);1563.1413235075142;-677221.6582844919
1127;(1, 1, 1, 2, 1, 3, 12);1563.1413235075142;-535474.8287260416
1128;(1, 1, 1, 2, 2, 0, 12);1563.1413235075142;-2046379.879423034
1129;(1, 1, 1, 2, 2, 1, 12);1563.1413235075142;-1965065.5355715542
1130;(1, 1, 1, 2, 2, 2, 12);1563.1413235075142;-1918434.83882799
1131;(1, 1, 1, 2, 2, 3, 12);1563.1413235075142;-1901502.0457009529
1132;(1, 1, 1, 2, 3, 0, 12);1563.1413235075142;-3618786.156711501
1133;(1, 1, 1, 2, 3, 1, 12);1563.1413235075142;-3482433.0044863513
1134;(1, 1, 1, 2, 3, 2, 12);1563.1413235075142;-3411554.231536492
1135;(1, 1, 1, 2, 3, 3, 12);1563.1413235075142;-3359394.980155697
1136;(1, 1, 1, 3, 0, 0, 12);1563.1413235075142;977456.0369691118
1137;(1, 1, 1, 3, 0, 1, 12);1563.1413235075142;982410.8421737957
1138;(1, 1, 1, 3, 0, 2, 12);1563.1413235075142;979948.4656656368
1139;(1, 1, 1, 3, 0, 3, 12);1563.1413235075142;979128.948016851
1140;(1, 1, 1, 3, 1, 0, 12);1563.1413235075142;-782124.0015984575
1141;(1, 1, 1, 3, 1, 1, 12);1563.1413235075142;-747420.2397812179
1142;(1, 1, 1, 3, 1, 2, 12);1563.1413235075142;-674237.7014645026
1143;(1, 1, 1, 3, 1, 3, 12);1563.1413235075142;-583811.8978766084
1144;(1, 1, 1, 3, 2, 0, 12);1563.1413235075142;-2006521.892837326
1145;(1, 1, 1, 3, 2, 1, 12);1563.1413235075142;-1947090.403729303
1146;(1, 1, 1, 3, 2, 2, 12);1563.1413235075142;-1906412.49550961
1147;(1, 1, 1, 3, 2, 3, 12);1563.1413235075142;-1900968.7848437093
1148;(1, 1, 1, 3, 3, 0, 12);1563.1413235075142;-2890936.118009082
1149;(1, 1, 1, 3, 3, 1, 12);1563.1413235075142;-2892939.519666861
1150;(1, 1, 1, 3, 3, 2, 12);1563.1413235075142;-2869080.2775993673
1151;(1, 1, 1, 3, 3, 3, 12);1563.1413235075142;-3399578.9527681908
1152;(1, 1, 2, 0, 0, 0, 12);1563.1413235075142;4919270.237089751
1153;(1, 1, 2, 0, 0, 1, 12);1563.1413235075142;2908844.0978094162
1154;(1, 1, 2, 0, 0, 2, 12);1563.1413235075142;2043297.085936052
1155;(1, 1, 2, 0, 0, 3, 12);1563.1413235075142;1787838.5625155407
1156;(1, 1, 2, 0, 1, 0, 12);1563.1413235075142;-758819.0392388869
1157;(1, 1, 2, 0, 1, 1, 12);1563.1413235075142;-623392.7603149047
1158;(1, 1, 2, 0, 1, 2, 12);1563.1413235075142;-703992.5754527837
1159;(1, 1, 2, 0, 1, 3, 12);1563.1413235075142;-653916.3207262236
1160;(1, 1, 2, 0, 2, 0, 12);1563.1413235075142;-1451215.426818029
1161;(1, 1, 2, 0, 2, 1, 12);1563.1413235075142;-1614074.8380464462
1162;(1, 1, 2, 0, 2, 2, 12);1563.1413235075142;-1842983.3287936435
1163;(1, 1, 2, 0, 2, 3, 12);1563.1413235075142;-1935214.1555489094
1164;(1, 1, 2, 0, 3, 0, 12);1563.1413235075142;3082536.416497535
1165;(1, 1, 2, 0, 3, 1, 12);1563.1413235075142;380143.868705289
1166;(1, 1, 2, 0, 3, 2, 12);1563.1413235075142;-1304917.5303650764
1167;(1, 1, 2, 0, 3, 3, 12);1563.1413235075142;-2255983.760498134
1168;(1, 1, 2, 1, 0, 0, 12);1563.1413235075142;1569840.3032219182
1169;(1, 1, 2, 1, 0, 1, 12);1563.1413235075142;1563562.06793665
1170;(1, 1, 2, 1, 0, 2, 12);1563.1413235075142;1564940.9524569975
1171;(1, 1, 2, 1, 0, 3, 12);1563.1413235075142;1569913.8667277233
1172;(1, 1, 2, 1, 1, 0, 12);1563.1413235075142;-659569.2864238564
1173;(1, 1, 2, 1, 1, 1, 12);1563.1413235075142;-679839.5031797667
1174;(1, 1, 2, 1, 1, 2, 12);1563.1413235075142;-702977.3400073054
1175;(1, 1, 2, 1, 1, 3, 12);1563.1413235075142;-615247.8152042867
1176;(1, 1, 2, 1, 2, 0, 12);1563.1413235075142;-1718259.1301435046
1177;(1, 1, 2, 1, 2, 1, 12);1563.1413235075142;-1924476.4980178017
1178;(1, 1, 2, 1, 2, 2, 12);1563.1413235075142;-1960753.1588463988
1179;(1, 1, 2, 1, 2, 3, 12);1563.1413235075142;-1965237.9570273715
1180;(1, 1, 2, 1, 3, 0, 12);1563.1413235075142;-1516281.0434622953
1181;(1, 1, 2, 1, 3, 1, 12);1563.1413235075142;-2870418.1710239085
1182;(1, 1, 2, 1, 3, 2, 12);1563.1413235075142;-3317724.238432105
1183;(1, 1, 2, 1, 3, 3, 12);1563.1413235075142;-3414344.1575375595
1184;(1, 1, 2, 2, 0, 0, 12);1563.1413235075142;548251.4008853685
1185;(1, 1, 2, 2, 0, 1, 12);1563.1413235075142;1529437.6150039434
1186;(1, 1, 2, 2, 0, 2, 12);1563.1413235075142;1572967.9937444099
1187;(1, 1, 2, 2, 0, 3, 12);1563.1413235075142;1570009.690184915
1188;(1, 1, 2, 2, 1, 0, 12);1563.1413235075142;-687334.2455361563
1189;(1, 1, 2, 2, 1, 1, 12);1563.1413235075142;-688057.5312575399
1190;(1, 1, 2, 2, 1, 2, 12);1563.1413235075142;-685826.1620994252
1191;(1, 1, 2, 2, 1, 3, 12);1563.1413235075142;-584671.0669284689
1192;(1, 1, 2, 2, 2, 0, 12);1563.1413235075142;-1879130.0221896041
1193;(1, 1, 2, 2, 2, 1, 12);1563.1413235075142;-2063118.6401468455
1194;(1, 1, 2, 2, 2, 2, 12);1563.1413235075142;-1797236.633432643
1195;(1, 1, 2, 2, 2, 3, 12);1563.1413235075142;-1793242.21172263
1196;(1, 1, 2, 2, 3, 0, 12);1563.1413235075142;-3344881.5900051966
1197;(1, 1, 2, 2, 3, 1, 12);1563.1413235075142;-3233369.6597155943
1198;(1, 1, 2, 2, 3, 2, 12);1563.1413235075142;-3169242.2575176614
1199;(1, 1, 2, 2, 3, 3, 12);1563.1413235075142;-3122807.6199740353
1200;(1, 1, 2, 3, 0, 0, 12);1563.1413235075142;1569703.6089525823
1201;(1, 1, 2, 3, 0, 1, 12);1563.1413235075142;1572440.2258487935
1202;(1, 1, 2, 3, 0, 2, 12);1563.1413235075142;1576860.0318005604
1203;(1, 1, 2, 3, 0, 3, 12);1563.1413235075142;1570663.0271155215
1204;(1, 1, 2, 3, 1, 0, 12);1563.1413235075142;-695290.5136177794
1205;(1, 1, 2, 3, 1, 1, 12);1563.1413235075142;-692219.3750191705
1206;(1, 1, 2, 3, 1, 2, 12);1563.1413235075142;-687700.8654337559
1207;(1, 1, 2, 3, 1, 3, 12);1563.1413235075142;-588065.7579275818
1208;(1, 1, 2, 3, 2, 0, 12);1563.1413235075142;-1876096.989916253
1209;(1, 1, 2, 3, 2, 1, 12);1563.1413235075142;-2051043.3032431188
1210;(1, 1, 2, 3, 2, 2, 12);1563.1413235075142;-2033856.3523564902
1211;(1, 1, 2, 3, 2, 3, 12);1563.1413235075142;-2044771.9582756949
1212;(1, 1, 2, 3, 3, 0, 12);1563.1413235075142;-2708570.124809811
1213;(1, 1, 2, 3, 3, 1, 12);1563.1413235075142;-2842382.4734124835
1214;(1, 1, 2, 3, 3, 2, 12);1563.1413235075142;-3121838.2895129174
1215;(1, 1, 2, 3, 3, 3, 12);1563.1413235075142;-2974196.225919164
1216;(1, 1, 3, 0, 0, 0, 12);1563.1413235075142;4697655.231861565
1217;(1, 1, 3, 0, 0, 1, 12);1563.1413235075142;2811106.9646897074
1218;(1, 1, 3, 0, 0, 2, 12);1563.1413235075142;2009230.4563041243
1219;(1, 1, 3, 0, 0, 3, 12);1563.1413235075142;1781001.299468306
1220;(1, 1, 3, 0, 1, 0, 12);1563.1413235075142;-831142.0183484221
1221;(1, 1, 3, 0, 1, 1, 12);1563.1413235075142;-733621.754390131
1222;(1, 1, 3, 0, 1, 2, 12);1563.1413235075142;-908922.2378990173
1223;(1, 1, 3, 0, 1, 3, 12);1563.1413235075142;-897004.8718461982
1224;(1, 1, 3, 0, 2, 0, 12);1563.1413235075142;-1792302.6217524894
1225;(1, 1, 3, 0, 2, 1, 12);1563.1413235075142;-2026928.6126128137
1226;(1, 1, 3, 0, 2, 2, 12);1563.1413235075142;-2133145.5397193413
1227;(1, 1, 3, 0, 2, 3, 12);1563.1413235075142;-2177646.121614237
1228;(1, 1, 3, 0, 3, 0, 12);1563.1413235075142;2099791.8229084536
1229;(1, 1, 3, 0, 3, 1, 12);1563.1413235075142;514056.7488645576
1230;(1, 1, 3, 0, 3, 2, 12);1563.1413235075142;-1520674.5048270575
1231;(1, 1, 3, 0, 3, 3, 12);1563.1413235075142;-2540644.6640822566
1232;(1, 1, 3, 1, 0, 0, 12);1563.1413235075142;1582355.7726718662
1233;(1, 1, 3, 1, 0, 1, 12);1563.1413235075142;1581769.7781861078
1234;(1, 1, 3, 1, 0, 2, 12);1563.1413235075142;1593692.1328346673
1235;(1, 1, 3, 1, 0, 3, 12);1563.1413235075142;1598114.2246342094
1236;(1, 1, 3, 1, 1, 0, 12);1563.1413235075142;-738770.8715021067
1237;(1, 1, 3, 1, 1, 1, 12);1563.1413235075142;-786384.1639628743
1238;(1, 1, 3, 1, 1, 2, 12);1563.1413235075142;-905419.6924452123
1239;(1, 1, 3, 1, 1, 3, 12);1563.1413235075142;-840256.0663494235
1240;(1, 1, 3, 1, 2, 0, 12);1563.1413235075142;-2230374.1769578476
1241;(1, 1, 3, 1, 2, 1, 12);1563.1413235075142;-2194016.102670484
1242;(1, 1, 3, 1, 2, 2, 12);1563.1413235075142;-2179936.8062298982
1243;(1, 1, 3, 1, 2, 3, 12);1563.1413235075142;-2178612.8452185644
1244;(1, 1, 3, 1, 3, 0, 12);1563.1413235075142;-1908916.4588388524
1245;(1, 1, 3, 1, 3, 1, 12);1563.1413235075142;-3160838.1616788004
1246;(1, 1, 3, 1, 3, 2, 12);1563.1413235075142;-3557083.2975267293
1247;(1, 1, 3, 1, 3, 3, 12);1563.1413235075142;-3655115.771427313
1248;(1, 1, 3, 2, 0, 0, 12);1563.1413235075142;1586058.810686763
1249;(1, 1, 3, 2, 0, 1, 12);1563.1413235075142;1552640.348501285
1250;(1, 1, 3, 2, 0, 2, 12);1563.1413235075142;1595915.0773313763
1251;(1, 1, 3, 2, 0, 3, 12);1563.1413235075142;1597477.5228086044
1252;(1, 1, 3, 2, 1, 0, 12);1563.1413235075142;-868362.9213119005
1253;(1, 1, 3, 2, 1, 1, 12);1563.1413235075142;-873410.5823178657
1254;(1, 1, 3, 2, 1, 2, 12);1563.1413235075142;-851053.4169948066
1255;(1, 1, 3, 2, 1, 3, 12);1563.1413235075142;-865219.1195155467
1256;(1, 1, 3, 2, 2, 0, 12);1563.1413235075142;-2198247.872476304
1257;(1, 1, 3, 2, 2, 1, 12);1563.1413235075142;-2102842.832569497
1258;(1, 1, 3, 2, 2, 2, 12);1563.1413235075142;-2075198.347679478
1259;(1, 1, 3, 2, 2, 3, 12);1563.1413235075142;-2063463.0415861956
1260;(1, 1, 3, 2, 3, 0, 12);1563.1413235075142;-3755207.374645344
1261;(1, 1, 3, 2, 3, 1, 12);1563.1413235075142;-3651779.431371812
1262;(1, 1, 3, 2, 3, 2, 12);1563.1413235075142;-3585573.693487171
1263;(1, 1, 3, 2, 3, 3, 12);1563.1413235075142;-3535080.0779438443
1264;(1, 1, 3, 3, 0, 0, 12);1563.1413235075142;1598254.8371566604
1265;(1, 1, 3, 3, 0, 1, 12);1563.1413235075142;1601041.3129678797
1266;(1, 1, 3, 3, 0, 2, 12);1563.1413235075142;1600464.0309445325
1267;(1, 1, 3, 3, 0, 3, 12);1563.1413235075142;1599022.8834315839
1268;(1, 1, 3, 3, 1, 0, 12);1563.1413235075142;-885345.9757995631
1269;(1, 1, 3, 3, 1, 1, 12);1563.1413235075142;-865101.928532554
1270;(1, 1, 3, 3, 1, 2, 12);1563.1413235075142;-846361.1408368158
1271;(1, 1, 3, 3, 1, 3, 12);1563.1413235075142;-807179.6248057816
1272;(1, 1, 3, 3, 2, 0, 12);1563.1413235075142;-2138493.743965797
1273;(1, 1, 3, 3, 2, 1, 12);1563.1413235075142;-2091247.564596078
1274;(1, 1, 3, 3, 2, 2, 12);1563.1413235075142;-2066872.8316311655
1275;(1, 1, 3, 3, 2, 3, 12);1563.1413235075142;-2063173.2552967155
1276;(1, 1, 3, 3, 3, 0, 12);1563.1413235075142;-3523317.7622783864
1277;(1, 1, 3, 3, 3, 1, 12);1563.1413235075142;-3090325.392340898
1278;(1, 1, 3, 3, 3, 2, 12);1563.1413235075142;-3458441.1325670453
1279;(1, 1, 3, 3, 3, 3, 12);1563.1413235075142;-3175951.119918126
1280;(1, 2, 0, 0, 0, 0, 12);1563.1413235075142;-159940.98174871714
1281;(1, 2, 0, 0, 0, 1, 12);1563.1413235075142;-15526.441516795894
1282;(1, 2, 0, 0, 0, 2, 12);1563.1413235075142;49968.541949925944
1283;(1, 2, 0, 0, 0, 3, 12);1563.1413235075142;52157.02333353856
1284;(1, 2, 0, 0, 1, 0, 12);1563.1413235075142;-215352.7026754152
1285;(1, 2, 0, 0, 1, 1, 12);1563.1413235075142;-262433.6045014134
1286;(1, 2, 0, 0, 1, 2, 12);1563.1413235075142;-211366.94698368118
1287;(1, 2, 0, 0, 1, 3, 12);1563.1413235075142;-217473.15652068902
1288;(1, 2, 0, 0, 2, 0, 12);1563.1413235075142;-180180.97737122094
1289;(1, 2, 0, 0, 2, 1, 12);1563.1413235075142;-212279.33578088903
1290;(1, 2, 0, 0, 2, 2, 12);1563.1413235075142;71570.29214310995
1291;(1, 2, 0, 0, 2, 3, 12);1563.1413235075142;230105.83509432082
1292;(1, 2, 0, 0, 3, 0, 12);1563.1413235075142;193040.21492080064
1293;(1, 2, 0, 0, 3, 1, 12);1563.1413235075142;89230.34936670167
1294;(1, 2, 0, 0, 3, 2, 12);1563.1413235075142;256520.6661051158
1295;(1, 2, 0, 0, 3, 3, 12);1563.1413235075142;403528.81281931885
1296;(1, 2, 0, 1, 0, 0, 12);1563.1413235075142;148562.53018169745
1297;(1, 2, 0, 1, 0, 1, 12);1563.1413235075142;140947.8534669933
1298;(1, 2, 0, 1, 0, 2, 12);1563.1413235075142;163884.41201946558
1299;(1, 2, 0, 1, 0, 3, 12);1563.1413235075142;154284.08694025816
1300;(1, 2, 0, 1, 1, 0, 12);1563.1413235075142;-267152.99296523887
1301;(1, 2, 0, 1, 1, 1, 12);1563.1413235075142;-259096.01087047253
1302;(1, 2, 0, 1, 1, 2, 12);1563.1413235075142;-214073.13606690802
1303;(1, 2, 0, 1, 1, 3, 12);1563.1413235075142;-242189.34849299665
1304;(1, 2, 0, 1, 2, 0, 12);1563.1413235075142;-67095.03426828166
1305;(1, 2, 0, 1, 2, 1, 12);1563.1413235075142;227361.45853137865
1306;(1, 2, 0, 1, 2, 2, 12);1563.1413235075142;284719.5422941878
1307;(1, 2, 0, 1, 2, 3, 12);1563.1413235075142;291925.9164856799
1308;(1, 2, 0, 1, 3, 0, 12);1563.1413235075142;135355.00824427954
1309;(1, 2, 0, 1, 3, 1, 12);1563.1413235075142;703107.4988331571
1310;(1, 2, 0, 1, 3, 2, 12);1563.1413235075142;835942.6912918006
1311;(1, 2, 0, 1, 3, 3, 12);1563.1413235075142;862064.0468603494
1312;(1, 2, 0, 2, 0, 0, 12);1563.1413235075142;141658.03110298235
1313;(1, 2, 0, 2, 0, 1, 12);1563.1413235075142;138783.07657805842
1314;(1, 2, 0, 2, 0, 2, 12);1563.1413235075142;157390.64033765148
1315;(1, 2, 0, 2, 0, 3, 12);1563.1413235075142;155728.0710126157
1316;(1, 2, 0, 2, 1, 0, 12);1563.1413235075142;-229010.81529659394
1317;(1, 2, 0, 2, 1, 1, 12);1563.1413235075142;-219227.9646953527
1318;(1, 2, 0, 2, 1, 2, 12);1563.1413235075142;-235619.68959234667
1319;(1, 2, 0, 2, 1, 3, 12);1563.1413235075142;-232993.43276165694
1320;(1, 2, 0, 2, 2, 0, 12);1563.1413235075142;196880.43154748797
1321;(1, 2, 0, 2, 2, 1, 12);1563.1413235075142;319491.65620463155
1322;(1, 2, 0, 2, 2, 2, 12);1563.1413235075142;331993.63315340015
1323;(1, 2, 0, 2, 2, 3, 12);1563.1413235075142;352551.8489820759
1324;(1, 2, 0, 2, 3, 0, 12);1563.1413235075142;605101.8312584161
1325;(1, 2, 0, 2, 3, 1, 12);1563.1413235075142;584829.6110043417
1326;(1, 2, 0, 2, 3, 2, 12);1563.1413235075142;526667.8126118024
1327;(1, 2, 0, 2, 3, 3, 12);1563.1413235075142;480137.1533753575
1328;(1, 2, 0, 3, 0, 0, 12);1563.1413235075142;166242.18831064622
1329;(1, 2, 0, 3, 0, 1, 12);1563.1413235075142;155492.77853972872
1330;(1, 2, 0, 3, 0, 2, 12);1563.1413235075142;156233.47738844773
1331;(1, 2, 0, 3, 0, 3, 12);1563.1413235075142;154606.89077942446
1332;(1, 2, 0, 3, 1, 0, 12);1563.1413235075142;-205145.43253610271
1333;(1, 2, 0, 3, 1, 1, 12);1563.1413235075142;-216842.71921458817
1334;(1, 2, 0, 3, 1, 2, 12);1563.1413235075142;-233219.79108886782
1335;(1, 2, 0, 3, 1, 3, 12);1563.1413235075142;-245425.76682652638
1336;(1, 2, 0, 3, 2, 0, 12);1563.1413235075142;254365.16947669478
1337;(1, 2, 0, 3, 2, 1, 12);1563.1413235075142;324240.2251148664
1338;(1, 2, 0, 3, 2, 2, 12);1563.1413235075142;319430.00234639517
1339;(1, 2, 0, 3, 2, 3, 12);1563.1413235075142;352500.13053655834
1340;(1, 2, 0, 3, 3, 0, 12);1563.1413235075142;821304.63449843
1341;(1, 2, 0, 3, 3, 1, 12);1563.1413235075142;176204.92719551967
1342;(1, 2, 0, 3, 3, 2, 12);1563.1413235075142;287189.14423465915
1343;(1, 2, 0, 3, 3, 3, 12);1563.1413235075142;619449.2290970973
1344;(1, 2, 1, 0, 0, 0, 12);1563.1413235075142;-2519726.440940003
1345;(1, 2, 1, 0, 0, 1, 12);1563.1413235075142;-2041916.3352594455
1346;(1, 2, 1, 0, 0, 2, 12);1563.1413235075142;-2007163.8046735628
1347;(1, 2, 1, 0, 0, 3, 12);1563.1413235075142;-1972703.3661424874
1348;(1, 2, 1, 0, 1, 0, 12);1563.1413235075142;-2650201.8711057496
1349;(1, 2, 1, 0, 1, 1, 12);1563.1413235075142;-2625167.0536053013
1350;(1, 2, 1, 0, 1, 2, 12);1563.1413235075142;-2599981.2416038495
1351;(1, 2, 1, 0, 1, 3, 12);1563.1413235075142;-2590866.67662283
1352;(1, 2, 1, 0, 2, 0, 12);1563.1413235075142;-2903460.523787278
1353;(1, 2, 1, 0, 2, 1, 12);1563.1413235075142;-1996809.6922101704
1354;(1, 2, 1, 0, 2, 2, 12);1563.1413235075142;-1414594.6388410185
1355;(1, 2, 1, 0, 2, 3, 12);1563.1413235075142;-1067444.0023899106
1356;(1, 2, 1, 0, 3, 0, 12);1563.1413235075142;1809820.0943371672
1357;(1, 2, 1, 0, 3, 1, 12);1563.1413235075142;1062877.4728290765
1358;(1, 2, 1, 0, 3, 2, 12);1563.1413235075142;822981.8878221968
1359;(1, 2, 1, 0, 3, 3, 12);1563.1413235075142;714922.4042068189
1360;(1, 2, 1, 1, 0, 0, 12);1563.1413235075142;700586.0082283864
1361;(1, 2, 1, 1, 0, 1, 12);1563.1413235075142;-1922304.0254223798
1362;(1, 2, 1, 1, 0, 2, 12);1563.1413235075142;-1911014.7728061099
1363;(1, 2, 1, 1, 0, 3, 12);1563.1413235075142;-1925379.9437826471
1364;(1, 2, 1, 1, 1, 0, 12);1563.1413235075142;-2618811.6800301205
1365;(1, 2, 1, 1, 1, 1, 12);1563.1413235075142;-2617779.4324950976
1366;(1, 2, 1, 1, 1, 2, 12);1563.1413235075142;-2597053.034524936
1367;(1, 2, 1, 1, 1, 3, 12);1563.1413235075142;-2572345.6345785046
1368;(1, 2, 1, 1, 2, 0, 12);1563.1413235075142;-1140881.3129391347
1369;(1, 2, 1, 1, 2, 1, 12);1563.1413235075142;-915475.756943301
1370;(1, 2, 1, 1, 2, 2, 12);1563.1413235075142;-931106.6265334797
1371;(1, 2, 1, 1, 2, 3, 12);1563.1413235075142;-947693.6464382559
1372;(1, 2, 1, 1, 3, 0, 12);1563.1413235075142;2548245.83623069
1373;(1, 2, 1, 1, 3, 1, 12);1563.1413235075142;2145050.324148452
1374;(1, 2, 1, 1, 3, 2, 12);1563.1413235075142;1796078.9135499634
1375;(1, 2, 1, 1, 3, 3, 12);1563.1413235075142;1538030.6741188099
1376;(1, 2, 1, 2, 0, 0, 12);1563.1413235075142;-1922857.4017225225
1377;(1, 2, 1, 2, 0, 1, 12);1563.1413235075142;-1916197.7788142236
1378;(1, 2, 1, 2, 0, 2, 12);1563.1413235075142;-1913153.9638279648
1379;(1, 2, 1, 2, 0, 3, 12);1563.1413235075142;-1926091.5615645272
1380;(1, 2, 1, 2, 1, 0, 12);1563.1413235075142;-2614819.92876917
1381;(1, 2, 1, 2, 1, 1, 12);1563.1413235075142;-2607250.1772441436
1382;(1, 2, 1, 2, 1, 2, 12);1563.1413235075142;-2584728.2220705077
1383;(1, 2, 1, 2, 1, 3, 12);1563.1413235075142;-2575057.832154168
1384;(1, 2, 1, 2, 2, 0, 12);1563.1413235075142;-1100500.2685643607
1385;(1, 2, 1, 2, 2, 1, 12);1563.1413235075142;-1012034.0766784254
1386;(1, 2, 1, 2, 2, 2, 12);1563.1413235075142;-1000558.6110786072
1387;(1, 2, 1, 2, 2, 3, 12);1563.1413235075142;-985613.6698477931
1388;(1, 2, 1, 2, 3, 0, 12);1563.1413235075142;294435.0240566778
1389;(1, 2, 1, 2, 3, 1, 12);1563.1413235075142;974021.6495196046
1390;(1, 2, 1, 2, 3, 2, 12);1563.1413235075142;1206209.759053251
1391;(1, 2, 1, 2, 3, 3, 12);1563.1413235075142;1286560.5905907953
1392;(1, 2, 1, 3, 0, 0, 12);1563.1413235075142;-1910943.7210795307
1393;(1, 2, 1, 3, 0, 1, 12);1563.1413235075142;-1912927.4355348686
1394;(1, 2, 1, 3, 0, 2, 12);1563.1413235075142;-1915567.5133660943
1395;(1, 2, 1, 3, 0, 3, 12);1563.1413235075142;-1925496.167522741
1396;(1, 2, 1, 3, 1, 0, 12);1563.1413235075142;-2574394.9814267894
1397;(1, 2, 1, 3, 1, 1, 12);1563.1413235075142;-2571981.902264936
1398;(1, 2, 1, 3, 1, 2, 12);1563.1413235075142;-2575781.4506201115
1399;(1, 2, 1, 3, 1, 3, 12);1563.1413235075142;-2581999.6076639756
1400;(1, 2, 1, 3, 2, 0, 12);1563.1413235075142;-1069577.2460685158
1401;(1, 2, 1, 3, 2, 1, 12);1563.1413235075142;-1007636.5789090496
1402;(1, 2, 1, 3, 2, 2, 12);1563.1413235075142;-1012043.436121319
1403;(1, 2, 1, 3, 2, 3, 12);1563.1413235075142;-985616.6054667603
1404;(1, 2, 1, 3, 3, 0, 12);1563.1413235075142;1669358.4132423108
1405;(1, 2, 1, 3, 3, 1, 12);1563.1413235075142;1657369.3500429946
1406;(1, 2, 1, 3, 3, 2, 12);1563.1413235075142;1629279.3827804085
1407;(1, 2, 1, 3, 3, 3, 12);1563.1413235075142;1245953.5804901198
1408;(1, 2, 2, 0, 0, 0, 12);1563.1413235075142;-2641645.9673766186
1409;(1, 2, 2, 0, 0, 1, 12);1563.1413235075142;-2051943.3154214213
1410;(1, 2, 2, 0, 0, 2, 12);1563.1413235075142;-2052849.194293116
1411;(1, 2, 2, 0, 0, 3, 12);1563.1413235075142;-2019348.8055921905
1412;(1, 2, 2, 0, 1, 0, 12);1563.1413235075142;-2635914.6598070087
1413;(1, 2, 2, 0, 1, 1, 12);1563.1413235075142;-2579161.9612546805
1414;(1, 2, 2, 0, 1, 2, 12);1563.1413235075142;-2561551.4519890603
1415;(1, 2, 2, 0, 1, 3, 12);1563.1413235075142;-2559885.9402470444
1416;(1, 2, 2, 0, 2, 0, 12);1563.1413235075142;-2903572.3183788653
1417;(1, 2, 2, 0, 2, 1, 12);1563.1413235075142;-1989929.935196648
1418;(1, 2, 2, 0, 2, 2, 12);1563.1413235075142;-1386558.189967781
1419;(1, 2, 2, 0, 2, 3, 12);1563.1413235075142;-1039133.7916137665
1420;(1, 2, 2, 0, 3, 0, 12);1563.1413235075142;2088341.7500543925
1421;(1, 2, 2, 0, 3, 1, 12);1563.1413235075142;1002407.8571622474
1422;(1, 2, 2, 0, 3, 2, 12);1563.1413235075142;758830.116984989
1423;(1, 2, 2, 0, 3, 3, 12);1563.1413235075142;681819.1346041416
1424;(1, 2, 2, 1, 0, 0, 12);1563.1413235075142;-1477554.4468151466
1425;(1, 2, 2, 1, 0, 1, 12);1563.1413235075142;-1991249.2471812963
1426;(1, 2, 2, 1, 0, 2, 12);1563.1413235075142;-1967896.2843247377
1427;(1, 2, 2, 1, 0, 3, 12);1563.1413235075142;-1967899.5028055715
1428;(1, 2, 2, 1, 1, 0, 12);1563.1413235075142;-2569591.0420930986
1429;(1, 2, 2, 1, 1, 1, 12);1563.1413235075142;-2572100.44090462
1430;(1, 2, 2, 1, 1, 2, 12);1563.1413235075142;-2561105.1400373327
