;params;AIC
1329;(1, 2, 0, 3, 0, 1, 12);1565.235732090582
1330;(1, 2, 0, 3, 0, 2, 12);1567.2348578749522
1331;(1, 2, 0, 3, 0, 3, 12);1569.2343479010578
1332;(1, 2, 0, 3, 1, 0, 12);1211.844152103238
1333;(1, 2, 0, 3, 1, 1, 12);1213.7055680235028
1334;(1, 2, 0, 3, 1, 2, 12);1215.6404062118556
1335;(1, 2, 0, 3, 1, 3, 12);1217.6361316472214
1336;(1, 2, 0, 3, 2, 0, 12);883.6809396868339
1337;(1, 2, 0, 3, 2, 1, 12);885.4356497140492
1338;(1, 2, 0, 3, 2, 2, 12);887.4421184451188
1339;(1, 2, 0, 3, 2, 3, 12);889.3732427129053
1340;(1, 2, 0, 3, 3, 0, 12);550.3936109655085
1341;(1, 2, 0, 3, 3, 1, 12);552.3823015242873
1342;(1, 2, 0, 3, 3, 2, 12);554.38599691477
1343;(1, 2, 0, 3, 3, 3, 12);556.5601743654775
1344;(1, 2, 1, 0, 0, 0, 12);1555.0022401515046
1345;(1, 2, 1, 0, 0, 1, 12);1548.2029149130906
1346;(1, 2, 1, 0, 0, 2, 12);1549.1294253303952
1347;(1, 2, 1, 0, 0, 3, 12);1550.5161766961944
1348;(1, 2, 1, 0, 1, 0, 12);1191.1753890057435
1349;(1, 2, 1, 0, 1, 1, 12);1192.572003091642
1350;(1, 2, 1, 0, 1, 2, 12);1194.3913780931236
1351;(1, 2, 1, 0, 1, 3, 12);1196.3823526324159
1352;(1, 2, 1, 0, 2, 0, 12);882.5238200014367
1353;(1, 2, 1, 0, 2, 1, 12);877.4373219605901
1354;(1, 2, 1, 0, 2, 2, 12);877.3722243279325
1355;(1, 2, 1, 0, 2, 3, 12);878.966204407186
1356;(1, 2, 1, 0, 3, 0, 12);571.6683355909717
1357;(1, 2, 1, 0, 3, 1, 12);556.4764285537143
1358;(1, 2, 1, 0, 3, 2, 12);552.2564134635791
1359;(1, 2, 1, 0, 3, 3, 12);551.6513194953998
1360;(1, 2, 1, 1, 0, 0, 12);1620.9684055847324
1361;(1, 2, 1, 1, 0, 1, 12);1548.4426921623806
1362;(1, 2, 1, 1, 0, 2, 12);1550.4304566650012
1363;(1, 2, 1, 1, 0, 3, 12);1552.3830385627773
1364;(1, 2, 1, 1, 1, 0, 12);1192.5029508200855
1365;(1, 2, 1, 1, 1, 1, 12);1194.4750583052096
1366;(1, 2, 1, 1, 1, 2, 12);1196.3884393064718
1367;(1, 2, 1, 1, 1, 3, 12);1198.2865720123673
1368;(1, 2, 1, 1, 2, 0, 12);876.954083918556
1369;(1, 2, 1, 1, 2, 1, 12);877.2552681347183
1370;(1, 2, 1, 1, 2, 2, 12);878.9782299332759
1371;(1, 2, 1, 1, 2, 3, 12);880.9349923504783
1372;(1, 2, 1, 1, 3, 0, 12);548.5810912165919
1373;(1, 2, 1, 1, 3, 1, 12);548.3573491656164
1374;(1, 2, 1, 1, 3, 2, 12);549.6090113902126
1375;(1, 2, 1, 1, 3, 3, 12);551.3952987749194
1376;(1, 2, 1, 2, 0, 0, 12);1548.4432919198794
1377;(1, 2, 1, 2, 0, 1, 12);1550.4125731564332
1378;(1, 2, 1, 2, 0, 2, 12);1552.4054013612688
1379;(1, 2, 1, 2, 0, 3, 12);1554.3819738666377
1380;(1, 2, 1, 2, 1, 0, 12);1194.4513616629833
1381;(1, 2, 1, 2, 1, 1, 12);1196.4310791150574
1382;(1, 2, 1, 2, 1, 2, 12);1198.2409289770205
1383;(1, 2, 1, 2, 1, 3, 12);1200.2209898916528
1384;(1, 2, 1, 2, 2, 0, 12);877.2770115713621
1385;(1, 2, 1, 2, 2, 1, 12);878.827478672813
1386;(1, 2, 1, 2, 2, 2, 12);880.8206657512372
1387;(1, 2, 1, 2, 2, 3, 12);882.7972340321253
1388;(1, 2, 1, 2, 3, 0, 12);547.6655020156753
1389;(1, 2, 1, 2, 3, 1, 12);549.4203738558858
1390;(1, 2, 1, 2, 3, 2, 12);551.3653550453988
1391;(1, 2, 1, 2, 3, 3, 12);553.3474844921877
1392;(1, 2, 1, 3, 0, 0, 12);1550.4315459224727
1393;(1, 2, 1, 3, 0, 1, 12);1552.4041891328818
1394;(1, 2, 1, 3, 0, 2, 12);1554.3965757467183
1395;(1, 2, 1, 3, 0, 3, 12);1556.3829988812608
1396;(1, 2, 1, 3, 1, 0, 12);1196.3444879515291
1397;(1, 2, 1, 3, 1, 1, 12);1198.2535681377328
1398;(1, 2, 1, 3, 1, 2, 12);1200.223590691512
1399;(1, 2, 1, 3, 1, 3, 12);1202.2401766667708
1400;(1, 2, 1, 3, 2, 0, 12);878.9482134708151
1401;(1, 2, 1, 3, 2, 1, 12);880.8241838278619
1402;(1, 2, 1, 3, 2, 2, 12);882.827469875192
1403;(1, 2, 1, 3, 2, 3, 12);884.7972103338565
1404;(1, 2, 1, 3, 3, 0, 12);549.3354608259967
1405;(1, 2, 1, 3, 3, 1, 12);551.3143133456617
1406;(1, 2, 1, 3, 3, 2, 12);553.3146110475886
1407;(1, 2, 1, 3, 3, 3, 12);555.3595151343168
1408;(1, 2, 2, 0, 0, 0, 12);1550.6759851677045
1409;(1, 2, 2, 0, 0, 1, 12);1541.9932295644403
1410;(1, 2, 2, 0, 0, 2, 12);1542.3379770445788
1411;(1, 2, 2, 0, 0, 3, 12);1543.1417592130276
1412;(1, 2, 2, 0, 1, 0, 12);1192.7966896311013
1413;(1, 2, 2, 0, 1, 1, 12);1194.264022806581
1414;(1, 2, 2, 0, 1, 2, 12);1196.082445328025
1415;(1, 2, 2, 0, 1, 3, 12);1198.0819930599969
1416;(1, 2, 2, 0, 2, 0, 12);883.8236638387348
1417;(1, 2, 2, 0, 2, 1, 12);879.170610229972
1418;(1, 2, 2, 0, 2, 2, 12);879.2880366631103
1419;(1, 2, 2, 0, 2, 3, 12);880.9157281493772
1420;(1, 2, 2, 0, 3, 0, 12);572.960868244542
1421;(1, 2, 2, 0, 3, 1, 12);558.2394828799
1422;(1, 2, 2, 0, 3, 2, 12);553.7507856729824
1423;(1, 2, 2, 0, 3, 3, 12);552.9928701846816
1424;(1, 2, 2, 1, 0, 0, 12);1607.321239550323
1425;(1, 2, 2, 1, 0, 1, 12);1540.9027565862564
1426;(1, 2, 2, 1, 0, 2, 12);1542.872244737631
1427;(1, 2, 2, 1, 0, 3, 12);1544.7702884016317
1428;(1, 2, 2, 1, 1, 0, 12);1194.1948395978648
1429;(1, 2, 2, 1, 1, 1, 12);1196.1554341145097
1430;(1, 2, 2, 1, 1, 2, 12);1198.082306248323
1431;(1, 2, 2, 1, 1, 3, 12);1200.0135347841144
1432;(1, 2, 2, 1, 2, 0, 12);878.8039755283826
1433;(1, 2, 2, 1, 2, 1, 12);879.1932119464557
1434;(1, 2, 2, 1, 2, 2, 12);880.9264256733425
1435;(1, 2, 2, 1, 2, 3, 12);882.8843928511178
1436;(1, 2, 2, 1, 3, 0, 12);550.0413980687989
1437;(1, 2, 2, 1, 3, 1, 12);549.6859903816934
1438;(1, 2, 2, 1, 3, 2, 12);550.8971311638223
1439;(1, 2, 2, 1, 3, 3, 12);552.6707148169388
1440;(1, 2, 2, 2, 0, 0, 12);1540.9034815442383
1441;(1, 2, 2, 2, 0, 1, 12);1542.8442084951523
1442;(1, 2, 2, 2, 0, 2, 12);1544.8177907645238
1443;(1, 2, 2, 2, 0, 3, 12);1546.7685757631234
1444;(1, 2, 2, 2, 1, 0, 12);1196.1280442913928
1445;(1, 2, 2, 2, 1, 1, 12);1198.1166950376291
1446;(1, 2, 2, 2, 1, 2, 12);1199.9578352656167
1447;(1, 2, 2, 2, 1, 3, 12);1201.9471004017412
1448;(1, 2, 2, 2, 2, 0, 12);879.0720981592134
1449;(1, 2, 2, 2, 2, 1, 12);880.7327756595233
1450;(1, 2, 2, 2, 2, 2, 12);882.7203875044552
1451;(1, 2, 2, 2, 2, 3, 12);884.6973741538717
1452;(1, 2, 2, 2, 3, 0, 12);548.9324687343317
1453;(1, 2, 2, 2, 3, 1, 12);550.6945828246734
1454;(1, 2, 2, 2, 3, 2, 12);552.6640314375184
1455;(1, 2, 2, 2, 3, 3, 12);554.6553144916244
1456;(1, 2, 2, 3, 0, 0, 12);1542.8724750937245
1457;(1, 2, 2, 3, 0, 1, 12);1544.8122851989413
1458;(1, 2, 2, 3, 0, 2, 12);1546.794317784655
1459;(1, 2, 2, 3, 0, 3, 12);1548.7685059258677
1460;(1, 2, 2, 3, 1, 0, 12);1198.0683420666257
1461;(1, 2, 2, 3, 1, 1, 12);1199.9852888137618
1462;(1, 2, 2, 3, 1, 2, 12);1201.9491084036827
1463;(1, 2, 2, 3, 1, 3, 12);1203.9493089029793
1464;(1, 2, 2, 3, 2, 0, 12);880.8279665083633
1465;(1, 2, 2, 3, 2, 1, 12);882.7268735092256
1466;(1, 2, 2, 3, 2, 2, 12);884.7046700853059
1467;(1, 2, 2, 3, 2, 3, 12);886.697372549359
1468;(1, 2, 2, 3, 3, 0, 12);550.5945111350379
1469;(1, 2, 2, 3, 3, 1, 12);552.5817148986284
1470;(1, 2, 2, 3, 3, 2, 12);554.6446172834167
1471;(1, 2, 2, 3, 3, 3, 12);556.6596599999257
1472;(1, 2, 3, 0, 0, 0, 12);1546.3982565971796
1473;(1, 2, 3, 0, 0, 1, 12);1539.6709088764158
1474;(1, 2, 3, 0, 0, 2, 12);1540.4667774338748
1475;(1, 2, 3, 0, 0, 3, 12);1541.726384610625
1476;(1, 2, 3, 0, 1, 0, 12);1195.5483925691744
1477;(1, 2, 3, 0, 1, 1, 12);1196.6302355153225
1478;(1, 2, 3, 0, 1, 2, 12);1198.5990534315774
1479;(1, 2, 3, 0, 1, 3, 12);1200.5980811326435
1480;(1, 2, 3, 0, 2, 0, 12);884.9609115512972
1481;(1, 2, 3, 0, 2, 1, 12);879.7236953797674
1482;(1, 2, 3, 0, 2, 2, 12);879.5460990472667
1483;(1, 2, 3, 0, 2, 3, 12);881.1541540776223
1484;(1, 2, 3, 0, 3, 0, 12);565.7176276373839
1485;(1, 2, 3, 0, 3, 1, 12);555.2047155015701
1486;(1, 2, 3, 0, 3, 2, 12);552.1516048049058
1487;(1, 2, 3, 0, 3, 3, 12);551.7137626653349
1488;(1, 2, 3, 1, 0, 0, 12);333.02772009643706
1489;(1, 2, 3, 1, 0, 1, 12);1539.7522877418837
1490;(1, 2, 3, 1, 0, 2, 12);1541.748219995637
1491;(1, 2, 3, 1, 0, 3, 12);1543.6433114189133
1492;(1, 2, 3, 1, 1, 0, 12);1196.6103523157817
1493;(1, 2, 3, 1, 1, 1, 12);1198.605113974053
1494;(1, 2, 3, 1, 1, 2, 12);1200.5988718999743
1495;(1, 2, 3, 1, 1, 3, 12);1202.537905640544
1496;(1, 2, 3, 1, 2, 0, 12);879.2009957484559
1497;(1, 2, 3, 1, 2, 1, 12);879.4920743064736
1498;(1, 2, 3, 1, 2, 2, 12);881.1796035893428
1499;(1, 2, 3, 1, 2, 3, 12);883.1343993186119
1500;(1, 2, 3, 1, 3, 0, 12);548.2183108396246
1501;(1, 2, 3, 1, 3, 1, 12);548.1240932244405
1502;(1, 2, 3, 1, 3, 2, 12);549.285860535885
1503;(1, 2, 3, 1, 3, 3, 12);550.9518645126129
1504;(1, 2, 3, 2, 0, 0, 12);1539.7525050204586
1505;(1, 2, 3, 2, 0, 1, 12);1541.7177168193828
1506;(1, 2, 3, 2, 0, 2, 12);1543.7081275806847
1507;(1, 2, 3, 2, 0, 3, 12);1545.6387039652473
1508;(1, 2, 3, 2, 1, 0, 12);1198.6031858885367
1509;(1, 2, 3, 2, 1, 1, 12);1200.607257454525
1510;(1, 2, 3, 2, 1, 2, 12);1202.493844154159
1511;(1, 2, 3, 2, 1, 3, 12);1204.4910108985175
1512;(1, 2, 3, 2, 2, 0, 12);879.4878527590417
1513;(1, 2, 3, 2, 2, 1, 12);881.0292594063355
1514;(1, 2, 3, 2, 2, 2, 12);883.0243235221742
1515;(1, 2, 3, 2, 2, 3, 12);884.9850411871164
1516;(1, 2, 3, 2, 3, 0, 12);547.4054586272761
1517;(1, 2, 3, 2, 3, 1, 12);548.9550620064102
1518;(1, 2, 3, 2, 3, 2, 12);550.8587392317903
1519;(1, 2, 3, 2, 3, 3, 12);552.834071949812
1520;(1, 2, 3, 3, 0, 0, 12);1541.7493868747852
1521;(1, 2, 3, 3, 0, 1, 12);1543.7051891059457
1522;(1, 2, 3, 3, 0, 2, 12);1545.6871763012557
1523;(1, 2, 3, 3, 0, 3, 12);1547.6378461843924
1524;(1, 2, 3, 3, 1, 0, 12);1200.5570978443554
1525;(1, 2, 3, 3, 1, 1, 12);1202.5055552934282
1526;(1, 2, 3, 3, 1, 2, 12);1204.4918815395274
1527;(1, 2, 3, 3, 1, 3, 12);1206.4711253167832
1528;(1, 2, 3, 3, 2, 0, 12);881.1652654600455
1529;(1, 2, 3, 3, 2, 1, 12);883.0274129652365
1530;(1, 2, 3, 3, 2, 2, 12);885.0271594436764
1531;(1, 2, 3, 3, 2, 3, 12);886.9848137262858
1532;(1, 2, 3, 3, 3, 0, 12);548.9325334584322
1533;(1, 2, 3, 3, 3, 1, 12);550.8120619888339
1534;(1, 2, 3, 3, 3, 2, 12);552.8133558011291
1535;(1, 2, 3, 3, 3, 3, 12);554.8578481383694
1536;(2, 0, 0, 0, 0, 0, 12);1608.7799917974999
1537;(2, 0, 0, 0, 0, 1, 12);1595.8757470079022
1538;(2, 0, 0, 0, 0, 2, 12);1596.2553649535698
1539;(2, 0, 0, 0, 0, 3, 12);1597.546073264563
1540;(2, 0, 0, 0, 1, 0, 12);1243.9479215730637
1541;(2, 0, 0, 0, 1, 1, 12);1245.2888445720398
1542;(2, 0, 0, 0, 1, 2, 12);1247.2795679782764
1543;(2, 0, 0, 0, 1, 3, 12);1249.1568656235424
1544;(2, 0, 0, 0, 2, 0, 12);937.1530404476368
1545;(2, 0, 0, 0, 2, 1, 12);927.8894161124174
1546;(2, 0, 0, 0, 2, 2, 12);927.298688799642
1547;(2, 0, 0, 0, 2, 3, 12);928.6972432652661
1548;(2, 0, 0, 0, 3, 0, 12);643.2504808346757
1549;(2, 0, 0, 0, 3, 1, 12);615.8236976537012
1550;(2, 0, 0, 0, 3, 2, 12);608.7772671196229
1551;(2, 0, 0, 0, 3, 3, 12);607.2565390081143
1552;(2, 0, 0, 1, 0, 0, 12);1593.3228776649717
1553;(2, 0, 0, 1, 0, 1, 12);1595.2813358114697
1554;(2, 0, 0, 1, 0, 2, 12);1597.155989309812
1555;(2, 0, 0, 1, 0, 3, 12);1599.1524968255871
1556;(2, 0, 0, 1, 1, 0, 12);1245.2891799228494
1557;(2, 0, 0, 1, 1, 1, 12);1247.2846077435684
1558;(2, 0, 0, 1, 1, 2, 12);1249.271281416075
1559;(2, 0, 0, 1, 1, 3, 12);1250.9005959365488
1560;(2, 0, 0, 1, 2, 0, 12);928.3560671633617
1561;(2, 0, 0, 1, 2, 1, 12);927.2013627523232
1562;(2, 0, 0, 1, 2, 2, 12);928.7519932146215
1563;(2, 0, 0, 1, 2, 3, 12);930.6509708078181
1564;(2, 0, 0, 1, 3, 0, 12);604.6675433765421
1565;(2, 0, 0, 1, 3, 1, 12);603.5977430815341
1566;(2, 0, 0, 1, 3, 2, 12);604.6608090177859
1567;(2, 0, 0, 1, 3, 3, 12);606.3962067373649
1568;(2, 0, 0, 2, 0, 0, 12);1595.2898192351138
1569;(2, 0, 0, 2, 0, 1, 12);1597.2156500973633
1570;(2, 0, 0, 2, 0, 2, 12);1599.1533902527867
1571;(2, 0, 0, 2, 0, 3, 12);1601.155274744192
1572;(2, 0, 0, 2, 1, 0, 12);1247.2799276491753
1573;(2, 0, 0, 2, 1, 1, 12);1248.9859531891766
1574;(2, 0, 0, 2, 1, 2, 12);1250.7456929356586
1575;(2, 0, 0, 2, 1, 3, 12);1252.7414799215212
1576;(2, 0, 0, 2, 2, 0, 12);927.3238634672471
1577;(2, 0, 0, 2, 2, 1, 12);928.3784344753655
1578;(2, 0, 0, 2, 2, 2, 12);930.3104438156237
1579;(2, 0, 0, 2, 2, 3, 12);932.2679340219091
1580;(2, 0, 0, 2, 3, 0, 12);602.6970028777537
1581;(2, 0, 0, 2, 3, 1, 12);604.4293377895667
1582;(2, 0, 0, 2, 3, 2, 12);606.3757796261688
1583;(2, 0, 0, 2, 3, 3, 12);608.356202570596
1584;(2, 0, 0, 3, 0, 0, 12);1597.1495796919726
1585;(2, 0, 0, 3, 0, 1, 12);1599.1484816342527
1586;(2, 0, 0, 3, 0, 2, 12);1601.1479182836342
1587;(2, 0, 0, 3, 0, 3, 12);1603.1488347595541
1588;(2, 0, 0, 3, 1, 0, 12);1249.0372847145989
1589;(2, 0, 0, 3, 1, 1, 12);1250.8094615970037
1590;(2, 0, 0, 3, 1, 2, 12);1252.742333416587
1591;(2, 0, 0, 3, 1, 3, 12);1254.6655877068306
1592;(2, 0, 0, 3, 2, 0, 12);928.7622463456678
1593;(2, 0, 0, 3, 2, 1, 12);930.3438133718487
1594;(2, 0, 0, 3, 2, 2, 12);932.2785986014867
1595;(2, 0, 0, 3, 2, 3, 12);934.267876461471
1596;(2, 0, 0, 3, 3, 0, 12);604.2904426537488
1597;(2, 0, 0, 3, 3, 1, 12);606.3091143022286
1598;(2, 0, 0, 3, 3, 2, 12);608.4280010680992
1599;(2, 0, 0, 3, 3, 3, 12);610.374873976524
1600;(2, 0, 1, 0, 0, 0, 12);1610.6678315028976
1601;(2, 0, 1, 0, 0, 1, 12);1598.2717383062886
1602;(2, 0, 1, 0, 0, 2, 12);1598.551779002271
1603;(2, 0, 1, 0, 0, 3, 12);1599.8267131424566
1604;(2, 0, 1, 0, 1, 0, 12);1245.9995685756685
1605;(2, 0, 1, 0, 1, 1, 12);1247.3541032326677
1606;(2, 0, 1, 0, 1, 2, 12);1249.351480036119
1607;(2, 0, 1, 0, 1, 3, 12);1251.2468972318045
1608;(2, 0, 1, 0, 2, 0, 12);938.2646795710175
1609;(2, 0, 1, 0, 2, 1, 12);929.2327578091123
1610;(2, 0, 1, 0, 2, 2, 12);928.8742134242374
1611;(2, 0, 1, 0, 2, 3, 12);930.3696468640392
1612;(2, 0, 1, 0, 3, 0, 12);648.0433684459407
1613;(2, 0, 1, 0, 3, 1, 12);617.1560963821978
1614;(2, 0, 1, 0, 3, 2, 12);608.8385319694574
1615;(2, 0, 1, 0, 3, 3, 12);606.7104130501926
1616;(2, 0, 1, 1, 0, 0, 12);1595.5500672497424
1617;(2, 0, 1, 1, 0, 1, 12);1597.5179579539474
1618;(2, 0, 1, 1, 0, 2, 12);1599.4248038613418
1619;(2, 0, 1, 1, 0, 3, 12);1601.4240860377558
1620;(2, 0, 1, 1, 1, 0, 12);1247.3620507931319
1621;(2, 0, 1, 1, 1, 1, 12);1249.3528503783396
1622;(2, 0, 1, 1, 1, 2, 12);1251.346916615271
1623;(2, 0, 1, 1, 1, 3, 12);1253.0234920907124
1624;(2, 0, 1, 1, 2, 0, 12);930.0064993582196
1625;(2, 0, 1, 1, 2, 1, 12);928.8303821242746
1626;(2, 0, 1, 1, 2, 2, 12);930.3913461825603
1627;(2, 0, 1, 1, 2, 3, 12);932.28192751361
1628;(2, 0, 1, 1, 3, 0, 12);604.8312380044617
1629;(2, 0, 1, 1, 3, 1, 12);602.7678994265023
1630;(2, 0, 1, 1, 3, 2, 12);603.6200232423697
1631;(2, 0, 1, 1, 3, 3, 12);605.3420946576368
1632;(2, 0, 1, 2, 0, 0, 12);1597.5237633866595
1633;(2, 0, 1, 2, 0, 1, 12);1599.4697600824761
1634;(2, 0, 1, 2, 0, 2, 12);1601.424237773581
1635;(2, 0, 1, 2, 0, 3, 12);1603.4247447879861
1636;(2, 0, 1, 2, 1, 0, 12);1249.344033873749
1637;(2, 0, 1, 2, 1, 1, 12);1251.077156342245
1638;(2, 0, 1, 2, 1, 2, 12);1252.888883708984
1639;(2, 0, 1, 2, 1, 3, 12);1254.8865019984055
1640;(2, 0, 1, 2, 2, 0, 12);928.8691169709404
1641;(2, 0, 1, 2, 2, 1, 12);929.9275725233897
1642;(2, 0, 1, 2, 2, 2, 12);931.8503225240266
1643;(2, 0, 1, 2, 2, 3, 12);933.8055970659157
1644;(2, 0, 1, 2, 3, 0, 12);601.7950893403537
1645;(2, 0, 1, 2, 3, 1, 12);603.3962925316885
1646;(2, 0, 1, 2, 3, 2, 12);605.3253317844616
1647;(2, 0, 1, 2, 3, 3, 12);607.2967358376276
1648;(2, 0, 1, 3, 0, 0, 12);1599.4222558776555
1649;(2, 0, 1, 3, 0, 1, 12);1601.42199850225
1650;(2, 0, 1, 3, 0, 2, 12);1603.423572742309
1651;(2, 0, 1, 3, 0, 3, 12);1605.4224709227592
1652;(2, 0, 1, 3, 1, 0, 12);1251.135361602112
1653;(2, 0, 1, 3, 1, 1, 12);1252.9430237928973
1654;(2, 0, 1, 3, 1, 2, 12);1254.8870243988724
1655;(2, 0, 1, 3, 1, 3, 12);1256.8088061376216
1656;(2, 0, 1, 3, 2, 0, 12);930.3637045016715
1657;(2, 0, 1, 3, 2, 1, 12);931.8870560229896
1658;(2, 0, 1, 3, 2, 2, 12);933.8165674413492
1659;(2, 0, 1, 3, 2, 3, 12);935.8055521704686
1660;(2, 0, 1, 3, 3, 0, 12);603.1028657337409
1661;(2, 0, 1, 3, 3, 1, 12);605.0945291169693
1662;(2, 0, 1, 3, 3, 2, 12);607.1355397141523
1663;(2, 0, 1, 3, 3, 3, 12);609.2181681246623
1664;(2, 0, 2, 0, 0, 0, 12);1609.836686179232
1665;(2, 0, 2, 0, 0, 1, 12);1600.486451371352
1666;(2, 0, 2, 0, 0, 2, 12);1601.068646524363
1667;(2, 0, 2, 0, 0, 3, 12);1602.5963678791577
1668;(2, 0, 2, 0, 1, 0, 12);1247.1250529795466
1669;(2, 0, 2, 0, 1, 1, 12);1248.4816823653146
1670;(2, 0, 2, 0, 1, 2, 12);1250.465427153484
1671;(2, 0, 2, 0, 1, 3, 12);1252.3473410743682
1672;(2, 0, 2, 0, 2, 0, 12);939.7806237943902
1673;(2, 0, 2, 0, 2, 1, 12);930.2643549402464
1674;(2, 0, 2, 0, 2, 2, 12);929.8783108439685
1675;(2, 0, 2, 0, 2, 3, 12);931.4284441435905
1676;(2, 0, 2, 0, 3, 0, 12);650.755562560654
1677;(2, 0, 2, 0, 3, 1, 12);618.7542222246232
1678;(2, 0, 2, 0, 3, 2, 12);610.0870639669179
1679;(2, 0, 2, 0, 3, 3, 12);607.8783029972099
1680;(2, 0, 2, 1, 0, 0, 12);1598.4254784766947
1681;(2, 0, 2, 1, 0, 1, 12);1600.4120071525454
1682;(2, 0, 2, 1, 0, 2, 12);1602.3416524150914
1683;(2, 0, 2, 1, 0, 3, 12);1604.3400788851668
1684;(2, 0, 2, 1, 1, 0, 12);1248.4774144387393
1685;(2, 0, 2, 1, 1, 1, 12);1250.4741632582788
1686;(2, 0, 2, 1, 1, 2, 12);1252.4547357037518
1687;(2, 0, 2, 1, 1, 3, 12);1254.1325167267557
1688;(2, 0, 2, 1, 2, 0, 12);930.3413369094021
1689;(2, 0, 2, 1, 2, 1, 12);929.8475792090576
1690;(2, 0, 2, 1, 2, 2, 12);931.4736253432815
1691;(2, 0, 2, 1, 2, 3, 12);933.4005356040637
1692;(2, 0, 2, 1, 3, 0, 12);606.2606331726057
1693;(2, 0, 2, 1, 3, 1, 12);604.1125067107118
1694;(2, 0, 2, 1, 3, 2, 12);605.031414415974
1695;(2, 0, 2, 1, 3, 3, 12);606.7183107512146
1696;(2, 0, 2, 2, 0, 0, 12);1600.4143215700851
1697;(2, 0, 2, 2, 0, 1, 12);1602.3796368155367
1698;(2, 0, 2, 2, 0, 2, 12);1604.3404550103676
1699;(2, 0, 2, 2, 0, 3, 12);1606.3413152934909
1700;(2, 0, 2, 2, 1, 0, 12);1250.4707845879764
1701;(2, 0, 2, 2, 1, 1, 12);1252.2277995842662
1702;(2, 0, 2, 2, 1, 2, 12);1254.0113549290938
1703;(2, 0, 2, 2, 1, 3, 12);1256.0019853064232
1704;(2, 0, 2, 2, 2, 0, 12);930.1230593096184
1705;(2, 0, 2, 2, 2, 1, 12);931.1538108462413
1706;(2, 0, 2, 2, 2, 2, 12);933.0809266162433
1707;(2, 0, 2, 2, 2, 3, 12);935.0277401680854
1708;(2, 0, 2, 2, 3, 0, 12);603.2395532604226
1709;(2, 0, 2, 2, 3, 1, 12);604.7831137872416
1710;(2, 0, 2, 2, 3, 2, 12);606.70869172919
1711;(2, 0, 2, 2, 3, 3, 12);608.6797552275603
1712;(2, 0, 2, 3, 0, 0, 12);1602.3384743017027
1713;(2, 0, 2, 3, 0, 1, 12);1604.3383003410513
1714;(2, 0, 2, 3, 0, 2, 12);1606.3400051925448
1715;(2, 0, 2, 3, 0, 3, 12);1608.3384495173946
1716;(2, 0, 2, 3, 1, 0, 12);1252.233229907711
1717;(2, 0, 2, 3, 1, 1, 12);1254.0568205589493
1718;(2, 0, 2, 3, 1, 2, 12);1256.0038619673971
1719;(2, 0, 2, 3, 1, 3, 12);1257.9642066547924
1720;(2, 0, 2, 3, 2, 0, 12);931.5774115123346
1721;(2, 0, 2, 3, 2, 1, 12);933.1194594010789
1722;(2, 0, 2, 3, 2, 2, 12);935.0429881197963
1723;(2, 0, 2, 3, 2, 3, 12);937.0274629477526
1724;(2, 0, 2, 3, 3, 0, 12);604.4122147138456
1725;(2, 0, 2, 3, 3, 1, 12);606.4078328374329
1726;(2, 0, 2, 3, 3, 2, 12);608.5570682953104
1727;(2, 0, 2, 3, 3, 3, 12);610.5879687222154
1728;(2, 0, 3, 0, 0, 0, 12);1611.9913646454847
1729;(2, 0, 3, 0, 0, 1, 12);1603.4646024268493
1730;(2, 0, 3, 0, 0, 2, 12);1604.1507454915036
1731;(2, 0, 3, 0, 0, 3, 12);1605.725163017769
1732;(2, 0, 3, 0, 1, 0, 12);1247.7970540384879
1733;(2, 0, 3, 0, 1, 1, 12);1249.491281886372
1734;(2, 0, 3, 0, 1, 2, 12);1251.4820727768629
1735;(2, 0, 3, 0, 1, 3, 12);1253.2908320816575
1736;(2, 0, 3, 0, 2, 0, 12);940.7959068948533
1737;(2, 0, 3, 0, 2, 1, 12);934.1282365396801
1738;(2, 0, 3, 0, 2, 2, 12);934.4468303090971
1739;(2, 0, 3, 0, 2, 3, 12);936.1684494521395
1740;(2, 0, 3, 0, 3, 0, 12);627.0394084251664
1741;(2, 0, 3, 0, 3, 1, 12);612.0706535151631
1742;(2, 0, 3, 0, 3, 2, 12);608.3841641591073
1743;(2, 0, 3, 0, 3, 3, 12);609.4492324879204
1744;(2, 0, 3, 1, 0, 0, 12);1601.5754357893302
1745;(2, 0, 3, 1, 0, 1, 12);1603.5631017719866
1746;(2, 0, 3, 1, 0, 2, 12);1605.5017713701832
1747;(2, 0, 3, 1, 0, 3, 12);1607.5005623766033
1748;(2, 0, 3, 1, 1, 0, 12);1249.4891856055615
1749;(2, 0, 3, 1, 1, 1, 12);1251.488157532388
1750;(2, 0, 3, 1, 1, 2, 12);1253.4566140802624
1751;(2, 0, 3, 1, 1, 3, 12);1255.1862156122781
1752;(2, 0, 3, 1, 2, 0, 12);933.8589968606611
1753;(2, 0, 3, 1, 2, 1, 12);934.37651452296
1754;(2, 0, 3, 1, 2, 2, 12);936.2137951460992
1755;(2, 0, 3, 1, 2, 3, 12);938.1671436396477
1756;(2, 0, 3, 1, 3, 0, 12);607.8214955414103
1757;(2, 0, 3, 1, 3, 1, 12);605.5394119998871
1758;(2, 0, 3, 1, 3, 2, 12);606.4157224883095
1759;(2, 0, 3, 1, 3, 3, 12);608.1591227495377
1760;(2, 0, 3, 2, 0, 0, 12);1603.565142114211
