;params;AIC;RMSE
1752;(3, 0, 0, 2, 0, 0, 12);1597.6070443870844;310203.49931113125
1753;(3, 0, 0, 2, 0, 1, 12);1599.535864859987;309674.99841394817
1754;(3, 0, 0, 2, 0, 2, 12);1601.4771919895097;309302.1531863123
1755;(3, 0, 0, 2, 0, 3, 12);1603.4787414876391;309302.8852297969
1756;(3, 0, 0, 2, 1, 0, 12);1249.298253239983;300977.89444818645
1757;(3, 0, 0, 2, 1, 1, 12);1251.0203689032348;299659.8585305561
1758;(3, 0, 0, 2, 1, 2, 12);1252.80798033728;298866.04891291703
1759;(3, 0, 0, 2, 1, 3, 12);1254.8046297441983;298857.84325197636
1760;(3, 0, 0, 2, 2, 0, 12);929.478672700749;321339.5959439845
1761;(3, 0, 0, 2, 2, 1, 12);930.6588547979649;310723.55274469825
1762;(3, 0, 0, 2, 2, 2, 12);932.5562619971196;309760.1984352595
1763;(3, 0, 0, 2, 2, 3, 12);934.5286464779549;309029.57438057446
1764;(3, 0, 0, 3, 0, 0, 12);1599.4737368894414;309266.0465317263
1765;(3, 0, 0, 3, 0, 1, 12);1601.4729728220732;309273.82930012053
1766;(3, 0, 0, 3, 0, 2, 12);1603.4725992109375;309266.24059927143
1767;(3, 0, 0, 3, 0, 3, 12);1605.4735707436646;309278.1257499108
1768;(3, 0, 0, 3, 1, 0, 12);1251.0745450102695;300113.1086142159
1769;(3, 0, 0, 3, 1, 1, 12);1252.8667446692868;299162.5344116832
1770;(3, 0, 0, 3, 1, 2, 12);1254.8053353457567;298859.35000204225
1771;(3, 0, 0, 3, 1, 3, 12);1256.726956563295;298395.06446735706
1772;(3, 0, 0, 3, 2, 0, 12);930.9872925445604;315631.656580095
1773;(3, 0, 0, 3, 2, 1, 12);932.5980665101918;310357.02217493556
1774;(3, 0, 0, 3, 2, 2, 12);934.5331218980617;309196.0175157579
1775;(3, 0, 0, 3, 2, 3, 12);936.5286526507383;309043.49410198303
1776;(3, 0, 1, 0, 0, 0, 12);1609.436776855119;377982.79960053944
1777;(3, 0, 1, 0, 0, 1, 12);1599.1784944589535;318805.2579938452
1778;(3, 0, 1, 0, 0, 2, 12);1599.6832586442786;310175.4964173692
1779;(3, 0, 1, 0, 0, 3, 12);1601.1948145277702;307209.24982339435
1780;(3, 0, 1, 0, 1, 0, 12);1247.3130668886413;300075.62653827365
1781;(3, 0, 1, 0, 1, 1, 12);1248.6109099402136;298053.37691629305
1782;(3, 0, 1, 0, 1, 2, 12);1250.6053203591466;298094.42985288333
1783;(3, 0, 1, 0, 1, 3, 12);1252.5201038962994;297703.8727469954
1784;(3, 0, 1, 0, 2, 0, 12);940.0995492108082;416382.02193082694
1785;(3, 0, 1, 0, 2, 1, 12);931.1607689334564;339896.3092379863
1786;(3, 0, 1, 0, 2, 2, 12);930.7908491611648;319637.1091570148
1787;(3, 0, 1, 0, 2, 3, 12);932.2953639041734;315737.9464394827
1788;(3, 0, 1, 1, 0, 0, 12);1597.023480060914;305727.3082524552
1789;(3, 0, 1, 1, 0, 1, 12);1599.003739442794;305512.8395091801
1790;(3, 0, 1, 1, 0, 2, 12);1600.9316636998687;304956.93182784313
1791;(3, 0, 1, 1, 0, 3, 12);1602.9311019240713;304963.6516951411
1792;(3, 0, 1, 1, 1, 0, 12);1248.6178390135253;298148.916733571
1793;(3, 0, 1, 1, 1, 1, 12);1250.607946108638;298076.62474130996
1794;(3, 0, 1, 1, 1, 2, 12);1252.6008924183593;298095.05812444625
1795;(3, 0, 1, 1, 1, 3, 12);1254.3135985573604;296828.8929507332
1796;(3, 0, 1, 1, 2, 0, 12);931.706214539004;353122.2225685189
1797;(3, 0, 1, 1, 2, 1, 12);930.7805390887893;321930.5855291326
1798;(3, 0, 1, 1, 2, 2, 12);932.356945285497;316614.2161887648
1799;(3, 0, 1, 1, 2, 3, 12);934.2641357121117;315709.8355180834
1800;(3, 0, 1, 2, 0, 0, 12);1599.007041234633;305556.5283662922
1801;(3, 0, 1, 2, 0, 1, 12);1600.9706682687374;305260.2103323236
1802;(3, 0, 1, 2, 0, 2, 12);1602.9319704115678;304975.2492770991
1803;(3, 0, 1, 2, 0, 3, 12);1604.9316385158497;304956.6889535244
1804;(3, 0, 1, 2, 1, 0, 12);1250.5998567381534;298012.03497338516
1805;(3, 0, 1, 2, 1, 1, 12);1252.3644688080453;296848.87121725443
1806;(3, 0, 1, 2, 1, 2, 12);1254.189258393879;296174.8039490133
1807;(3, 0, 1, 2, 1, 3, 12);1256.1873223373914;296174.96693463833
1808;(3, 0, 1, 2, 2, 0, 12);930.7080609075936;321164.6394081525
1809;(3, 0, 1, 2, 2, 1, 12);931.7967955557488;310008.83346278215
1810;(3, 0, 1, 2, 2, 2, 12);933.6899936280852;309147.57749964786
1811;(3, 0, 1, 2, 2, 3, 12);935.6554144831368;308300.1589418844
1812;(3, 0, 1, 3, 0, 0, 12);1600.9290847101438;304942.8365252753
1813;(3, 0, 1, 3, 0, 1, 12);1602.9290850774155;304943.06209225097
1814;(3, 0, 1, 3, 0, 2, 12);1604.9291573106075;304952.7689062842
1815;(3, 0, 1, 3, 0, 3, 12);1606.9293059683737;304947.6947468524
1816;(3, 0, 1, 3, 1, 0, 12);1252.4059314499177;297266.05584739684
1817;(3, 0, 1, 3, 1, 1, 12);1254.2368865347587;296433.95478446776
1818;(3, 0, 1, 3, 1, 2, 12);1256.187683792022;296171.6296840649
1819;(3, 0, 1, 3, 1, 3, 12);1258.126201935104;295701.73606936476
1820;(3, 0, 1, 3, 2, 0, 12);932.1734406504895;315279.59209674195
1821;(3, 0, 1, 3, 2, 1, 12);933.7355042697602;309726.1677540397
1822;(3, 0, 1, 3, 2, 2, 12);935.6616505805871;308509.2778076869
1823;(3, 0, 1, 3, 2, 3, 12);937.6554163515216;308295.3082485296
1824;(3, 0, 2, 0, 0, 0, 12);1611.442178641114;376524.1295661048
1825;(3, 0, 2, 0, 0, 1, 12);1602.2534662783894;319265.453518092
1826;(3, 0, 2, 0, 0, 2, 12);1602.872280045944;310735.29603742366
1827;(3, 0, 2, 0, 0, 3, 12);1604.419319923698;307739.9079424739
1828;(3, 0, 2, 0, 1, 0, 12);1246.0245124998935;293342.68149140914
1829;(3, 0, 2, 0, 1, 1, 12);1247.2139360926553;291551.1023836775
1830;(3, 0, 2, 0, 1, 2, 12);1249.1190721877717;291632.7664057403
1831;(3, 0, 2, 0, 1, 3, 12);1251.0678770463371;291247.06497892656
1832;(3, 0, 2, 0, 2, 0, 12);936.5279640926323;389332.9315898784
1833;(3, 0, 2, 0, 2, 1, 12);930.559217370087;333900.25252053887
1834;(3, 0, 2, 0, 2, 2, 12);930.4463387277101;316599.8690698032
1835;(3, 0, 2, 0, 2, 3, 12);931.7246026528649;310800.50373245735
1836;(3, 0, 2, 1, 0, 0, 12);1600.2580130560946;306217.67209165625
1837;(3, 0, 2, 1, 0, 1, 12);1602.2434800780902;306027.37439021975
1838;(3, 0, 2, 1, 0, 2, 12);1604.1743529309965;305462.74725291674
1839;(3, 0, 2, 1, 0, 3, 12);1606.1729671440319;305461.3474079158
1840;(3, 0, 2, 1, 1, 0, 12);1247.1642757990091;291613.4979423326
1841;(3, 0, 2, 1, 1, 1, 12);1249.1640910434567;291618.3239261259
1842;(3, 0, 2, 1, 1, 2, 12);1251.109424109979;291584.6131770568
1843;(3, 0, 2, 1, 1, 3, 12);1252.8918661910097;290477.2792213898
1844;(3, 0, 2, 1, 2, 0, 12);930.2391310974908;351262.9512983485
1845;(3, 0, 2, 1, 2, 1, 12);930.1936726119238;323316.651961712
1846;(3, 0, 2, 1, 2, 2, 12);931.9184040260898;318362.2836352254
1847;(3, 0, 2, 1, 2, 3, 12);933.7069061811187;310905.00600003026
1848;(3, 0, 2, 2, 0, 0, 12);1602.2459481700848;306067.2714518395
1849;(3, 0, 2, 2, 0, 1, 12);1604.211764055762;305750.5723692969
1850;(3, 0, 2, 2, 0, 2, 12);1606.1733020354013;305456.6141915568
1851;(3, 0, 2, 2, 0, 3, 12);1608.1739928341192;305461.25510373426
1852;(3, 0, 2, 2, 1, 0, 12);1249.1639172847495;291624.72649188305
1853;(3, 0, 2, 2, 1, 1, 12);1251.1548249166303;291645.8367942389
1854;(3, 0, 2, 2, 1, 2, 12);1252.7863466511033;289994.5355376841
1855;(3, 0, 2, 2, 1, 3, 12);1254.7772926296568;289917.83967054915
1856;(3, 0, 2, 2, 2, 0, 12);930.1967863869729;322145.72141453077
1857;(3, 0, 2, 2, 2, 1, 12);931.21577531861;311970.2414414934
1858;(3, 0, 2, 2, 2, 2, 12);933.1167221720018;311474.4538396059
1859;(3, 0, 2, 2, 2, 3, 12);935.0346728228294;310279.7101549125
1860;(3, 0, 2, 3, 0, 0, 12);1604.1712909609394;305438.84103357396
1861;(3, 0, 2, 3, 0, 1, 12);1606.1712028513407;305447.6760103486
1862;(3, 0, 2, 3, 0, 2, 12);1608.1709116295992;305444.26347598404
1863;(3, 0, 2, 3, 0, 3, 12);1610.1712515180302;305443.3960688743
1864;(3, 0, 2, 3, 1, 0, 12);1250.9519176290314;290809.75188601186
1865;(3, 0, 2, 3, 1, 1, 12);1252.8190796972378;290152.8270623351
1866;(3, 0, 2, 3, 1, 2, 12);1254.778953506175;289926.5874024257
1867;(3, 0, 2, 3, 1, 3, 12);1256.777635891456;289923.25208663574
1868;(3, 0, 2, 3, 2, 0, 12);931.6790300921344;318037.8196916817
1869;(3, 0, 2, 3, 2, 1, 12);933.1747338407677;312072.43335841445
1870;(3, 0, 2, 3, 2, 2, 12);935.0613952144456;310870.7320580247
1871;(3, 0, 2, 3, 2, 3, 12);937.034278827861;310280.0545719585
1872;(3, 0, 3, 0, 0, 0, 12);1609.1106243577867;353922.4843816274
1873;(3, 0, 3, 0, 0, 1, 12);1604.3496075003704;311711.4649591857
1874;(3, 0, 3, 0, 0, 2, 12);1605.2917674033274;306116.22630940145
1875;(3, 0, 3, 0, 0, 3, 12);1606.7224762245085;302408.0328242885
1876;(3, 0, 3, 0, 1, 0, 12);1248.909299151034;290229.3402703908
1877;(3, 0, 3, 0, 1, 1, 12);1250.23380670197;288380.35688944155
1878;(3, 0, 3, 0, 1, 2, 12);1252.2052959892285;288609.58920405287
1879;(3, 0, 3, 0, 1, 3, 12);1254.149343227945;288177.0438607436
1880;(3, 0, 3, 0, 2, 0, 12);940.250870052886;401530.5771014396
1881;(3, 0, 3, 0, 2, 1, 12);935.8486980430823;334680.20916351164
1882;(3, 0, 3, 0, 2, 2, 12);936.0150790293732;317070.2725589473
1883;(3, 0, 3, 0, 2, 3, 12);937.6520375726344;315629.4527380571
1884;(3, 0, 3, 1, 0, 0, 12);1602.505388320907;300392.33609955665
1885;(3, 0, 3, 1, 0, 1, 12);1604.504920682496;300374.2630265809
1886;(3, 0, 3, 1, 0, 2, 12);1606.450707140775;299952.26608163177
1887;(3, 0, 3, 1, 0, 3, 12);1608.4475025831375;299958.1754088905
1888;(3, 0, 3, 1, 1, 0, 12);1250.224596020423;288601.4423313092
1889;(3, 0, 3, 1, 1, 1, 12);1252.2187350215504;288504.465108429
1890;(3, 0, 3, 1, 1, 2, 12);1254.2006458638148;288573.20252634626
1891;(3, 0, 3, 1, 1, 3, 12);1256.0539626558616;287541.24473831884
1892;(3, 0, 3, 1, 2, 0, 12);935.5171986933685;351914.69500050327
1893;(3, 0, 3, 1, 2, 1, 12);935.9843966845667;324267.7865111068
1894;(3, 0, 3, 1, 2, 2, 12);937.7417823173832;319001.0690002935
1895;(3, 0, 3, 1, 2, 3, 12);939.6447902837704;316176.24345135357
1896;(3, 0, 3, 2, 0, 0, 12);1603.8959167365515;300134.2220882869
1897;(3, 0, 3, 2, 0, 1, 12);1606.4849871852712;300151.4530240849
1898;(3, 0, 3, 2, 0, 2, 12);1608.4482233160315;299950.48210924753
1899;(3, 0, 3, 2, 0, 3, 12);1610.4489798052914;299956.63743483066
1900;(3, 0, 3, 2, 1, 0, 12);18.0;2436309.722905185
1901;(3, 0, 3, 2, 1, 1, 12);1254.1657094634002;288080.20574139385
1902;(3, 0, 3, 2, 1, 2, 12);1256.4063756857163;287576.1007326656
1903;(3, 0, 3, 2, 1, 3, 12);1258.4573698644256;288126.46386458486
1904;(3, 0, 3, 2, 2, 0, 12);935.7796076635169;321897.9470218666
1905;(3, 0, 3, 2, 2, 1, 12);937.2818080331369;314028.82507879013
1906;(3, 0, 3, 2, 2, 2, 12);939.1843363403783;313107.5644577474
1907;(3, 0, 3, 2, 2, 3, 12);941.1612504760849;312596.64116723026
1908;(3, 0, 3, 3, 0, 0, 12);1606.447688565368;299953.9411947196
1909;(3, 0, 3, 3, 0, 1, 12);1608.446911108757;299942.43823419424
1910;(3, 0, 3, 3, 0, 2, 12);1610.4467685817717;299954.08321092604
1911;(3, 0, 3, 3, 0, 3, 12);1612.4468812682571;299944.8311774278
1912;(3, 0, 3, 3, 1, 0, 12);1254.0579831232249;287728.0365019319
1913;(3, 0, 3, 3, 1, 1, 12);1255.978512061963;287174.9565404933
1914;(3, 0, 3, 3, 1, 2, 12);1258.3486258612386;287521.7173597498
1915;(3, 0, 3, 3, 1, 3, 12);;
1916;(3, 0, 3, 3, 2, 0, 12);937.5093041618677;318416.0830113145
1917;(3, 0, 3, 3, 2, 1, 12);939.230811216764;313847.3818803791
1918;(3, 0, 3, 3, 2, 2, 12);941.1820774822775;313287.11205925274
1919;(3, 0, 3, 3, 2, 3, 12);943.1616050691969;312586.45126391796
1920;(3, 1, 0, 0, 0, 0, 12);1576.8882355561364;383664.65967926866
1921;(3, 1, 0, 0, 0, 1, 12);1565.049504058112;319657.0023297162
1922;(3, 1, 0, 0, 0, 2, 12);1565.3188654274738;310353.0859601371
1923;(3, 1, 0, 0, 0, 3, 12);1566.4718767440656;305320.4737990232
1924;(3, 1, 0, 0, 1, 0, 12);1217.5956991007363;300684.6779982724
1925;(3, 1, 0, 0, 1, 1, 12);1219.0056308313065;297798.53465353395
1926;(3, 1, 0, 0, 1, 2, 12);1220.9687831788665;297780.28032872913
1927;(3, 1, 0, 0, 1, 3, 12);1222.9640434461708;297725.327597798
1928;(3, 1, 0, 0, 2, 0, 12);909.2194077415988;420272.58043999673
1929;(3, 1, 0, 0, 2, 1, 12);900.3181925971086;331727.38666157215
1930;(3, 1, 0, 0, 2, 2, 12);899.8324222946993;309651.6732729067
1931;(3, 1, 0, 0, 2, 3, 12);901.285831756004;306251.46347483597
1932;(3, 1, 0, 1, 0, 0, 12);1562.1997100712108;303006.1949869117
1933;(3, 1, 0, 1, 0, 1, 12);1564.1984516345533;302974.85653236014
1934;(3, 1, 0, 1, 0, 2, 12);1566.0488829404126;301944.98345038044
1935;(3, 1, 0, 1, 0, 3, 12);1568.0304632583398;301838.84956844745
1936;(3, 1, 0, 1, 1, 0, 12);1218.982996602272;297755.30470752745
1937;(3, 1, 0, 1, 1, 1, 12);1220.980439346955;297769.42996342113
1938;(3, 1, 0, 1, 1, 2, 12);1222.9683779428601;297776.6919579614
1939;(3, 1, 0, 1, 1, 3, 12);1224.9687563187706;297778.8057938702
1940;(3, 1, 0, 1, 2, 0, 12);900.7315222886625;337008.81186814094
1941;(3, 1, 0, 1, 2, 1, 12);900.0795084815023;313814.1720725788
1942;(3, 1, 0, 1, 2, 2, 12);901.4183942696191;307987.8000851758
1943;(3, 1, 0, 1, 2, 3, 12);903.247606933375;306816.55913414457
1944;(3, 1, 0, 2, 0, 0, 12);1564.1987283056824;302981.8095037066
1945;(3, 1, 0, 2, 0, 1, 12);1566.1795998357163;302910.04093050194
1946;(3, 1, 0, 2, 0, 2, 12);1568.0341384734577;301865.58828736114
1947;(3, 1, 0, 2, 0, 3, 12);1570.0293007168973;301828.47895147407
1948;(3, 1, 0, 2, 1, 0, 12);1220.9789166125972;297779.5668433608
1949;(3, 1, 0, 2, 1, 1, 12);1222.9778581059015;297780.55767774343
1950;(3, 1, 0, 2, 1, 2, 12);1224.3867760838239;295187.41306824633
1951;(3, 1, 0, 2, 1, 3, 12);1226.4652830395987;295308.8335153625
1952;(3, 1, 0, 2, 2, 0, 12);898.7992293158322;308915.06136621925
1953;(3, 1, 0, 2, 2, 1, 12);900.1205604695506;300100.93689475174
1954;(3, 1, 0, 2, 2, 2, 12);901.9463196259904;298483.2303092706
1955;(3, 1, 0, 2, 2, 3, 12);903.8839151159473;297170.79284610186
1956;(3, 1, 0, 3, 0, 0, 12);1566.0320858061739;301836.13923326804
1957;(3, 1, 0, 3, 0, 1, 12);1568.0281756366326;301813.0217977113
1958;(3, 1, 0, 3, 0, 2, 12);1570.0279865708917;301810.7987038264
1959;(3, 1, 0, 3, 0, 3, 12);1572.0283355322817;301817.95453431766
1960;(3, 1, 0, 3, 1, 0, 12);1222.9366179671674;297643.348282277
1961;(3, 1, 0, 3, 1, 1, 12);1224.550142084803;295963.6637908013
1962;(3, 1, 0, 3, 1, 2, 12);1226.362511878304;295127.76083247445
1963;(3, 1, 0, 3, 1, 3, 12);1228.2812008935057;294514.2640994138
1964;(3, 1, 0, 3, 2, 0, 12);900.3763503884921;303982.6531039374
1965;(3, 1, 0, 3, 2, 1, 12);902.0296488254594;299535.56374239794
1966;(3, 1, 0, 3, 2, 2, 12);903.901811792334;297520.2270188844
1967;(3, 1, 0, 3, 2, 3, 12);905.8843479685167;297165.9356058223
1968;(3, 1, 1, 0, 0, 0, 12);1578.9510887089355;383664.9041729167
1969;(3, 1, 1, 0, 0, 1, 12);1567.3699235036822;319442.6542821873
1970;(3, 1, 1, 0, 0, 2, 12);1567.489767700262;308992.0312494147
1971;(3, 1, 1, 0, 0, 3, 12);1568.6108749865487;303549.3673694421
1972;(3, 1, 1, 0, 1, 0, 12);1217.9904679289525;295673.8460160062
1973;(3, 1, 1, 0, 1, 1, 12);1219.4683111676968;292884.3816313737
1974;(3, 1, 1, 0, 1, 2, 12);1221.4458973183864;292896.7987744583
1975;(3, 1, 1, 0, 1, 3, 12);1223.4335140862283;292772.43240910553
1976;(3, 1, 1, 0, 2, 0, 12);909.8996836549028;414677.3779974449
1977;(3, 1, 1, 0, 2, 1, 12);901.8461382287345;328280.71723684965
1978;(3, 1, 1, 0, 2, 2, 12);901.7057210074854;308555.6406671998
1979;(3, 1, 1, 0, 2, 3, 12);903.3810216130624;306746.55026414734
1980;(3, 1, 1, 1, 0, 0, 12);1564.2586778489995;300492.4988435391
1981;(3, 1, 1, 1, 0, 1, 12);1566.2575819423882;300505.6241219793
1982;(3, 1, 1, 1, 0, 2, 12);1568.1453550510607;299737.9636015678
1983;(3, 1, 1, 1, 0, 3, 12);1570.1331961957742;299671.56254417583
1984;(3, 1, 1, 1, 1, 0, 12);1219.4516654748822;292857.9535423072
1985;(3, 1, 1, 1, 1, 1, 12);1221.4499366138216;292872.24891528033
1986;(3, 1, 1, 1, 1, 2, 12);1223.444951249166;292889.4368144279
1987;(3, 1, 1, 1, 1, 3, 12);1225.2248378189163;291757.4049851922
1988;(3, 1, 1, 1, 2, 0, 12);902.393065218992;333869.98327799264
1989;(3, 1, 1, 1, 2, 1, 12);902.0364415640956;312494.32478567143
1990;(3, 1, 1, 1, 2, 2, 12);903.4991351559725;307614.910323882
1991;(3, 1, 1, 1, 2, 3, 12);905.3808811412416;306776.77081002854
1992;(3, 1, 1, 2, 0, 0, 12);1566.3252527782772;301401.0902601703
1993;(3, 1, 1, 2, 0, 1, 12);1568.2300805376944;300354.7473979841
1994;(3, 1, 1, 2, 0, 2, 12);1570.1354643069033;299685.5401411361
1995;(3, 1, 1, 2, 0, 3, 12);1572.1371246644067;299702.8433169295
1996;(3, 1, 1, 2, 1, 0, 12);1221.4492377990118;292880.1313208824
1997;(3, 1, 1, 2, 1, 1, 12);1223.4488594289467;292881.4915200982
1998;(3, 1, 1, 2, 1, 2, 12);1225.064529747048;291167.67140463024
1999;(3, 1, 1, 2, 1, 3, 12);1227.0281078339958;290732.2570122301
2000;(3, 1, 1, 2, 2, 0, 12);900.9913320487204;307993.18897997483
2001;(3, 1, 1, 2, 2, 1, 12);902.4571260837554;300706.96011520474
2002;(3, 1, 1, 2, 2, 2, 12);904.2237454249494;298237.7953637083
2003;(3, 1, 1, 2, 2, 3, 12);906.1715151927694;297158.31915463856
2004;(3, 1, 1, 3, 0, 0, 12);1568.1338205096163;299662.2337997551
2005;(3, 1, 1, 3, 0, 1, 12);1570.1320822774549;299659.0191009006
2006;(3, 1, 1, 3, 0, 2, 12);1572.1322158728537;299657.39306690753
2007;(3, 1, 1, 3, 0, 3, 12);1574.1321225459874;299656.93551144097
2008;(3, 1, 1, 3, 1, 0, 12);1223.4339638345461;292850.5248944429
2009;(3, 1, 1, 3, 1, 1, 12);1225.1892231617846;291778.77148650994
2010;(3, 1, 1, 3, 1, 2, 12);1227.0491248579938;291146.134727497
2011;(3, 1, 1, 3, 1, 3, 12);1228.9581789386418;290461.0690603134
2012;(3, 1, 1, 3, 2, 0, 12);902.6750448563506;304096.07719632995
2013;(3, 1, 1, 3, 2, 1, 12);904.3481103592603;299907.9954004407
2014;(3, 1, 1, 3, 2, 2, 12);906.1883751358966;297547.40738498856
2015;(3, 1, 1, 3, 2, 3, 12);908.1718669976952;297394.3493232153
2016;(3, 1, 2, 0, 0, 0, 12);1576.0959860061287;358622.0620538569
2017;(3, 1, 2, 0, 0, 1, 12);1569.1655787510792;308118.52001454186
2018;(3, 1, 2, 0, 0, 2, 12);1569.4776312802676;297286.01179135527
2019;(3, 1, 2, 0, 0, 3, 12);1570.905225532194;293530.83708471
2020;(3, 1, 2, 0, 1, 0, 12);1218.7554829635917;290132.61583445716
2021;(3, 1, 2, 0, 1, 1, 12);1220.2708648681723;287819.8944109901
2022;(3, 1, 2, 0, 1, 2, 12);1222.1487403111325;287795.6343988984
2023;(3, 1, 2, 0, 1, 3, 12);1224.1431259031867;287792.8929851507
2024;(3, 1, 2, 0, 2, 0, 12);907.5991764405885;396245.1688435026
2025;(3, 1, 2, 0, 2, 1, 12);902.9726328883871;328240.6925600145
2026;(3, 1, 2, 0, 2, 2, 12);903.3071484459297;312645.7419920856
2027;(3, 1, 2, 0, 2, 3, 12);905.0410202399498;311793.2658040679
2028;(3, 1, 2, 1, 0, 0, 12);1566.5467320470705;289925.42715991
2029;(3, 1, 2, 1, 0, 1, 12);1568.5387932033047;289915.17637767224
2030;(3, 1, 2, 1, 0, 2, 12);1570.4752181223273;289333.0379505868
2031;(3, 1, 2, 1, 0, 3, 12);1572.4750912516624;289331.96771067
2032;(3, 1, 2, 1, 1, 0, 12);1220.2164813721567;287735.61847414833
2033;(3, 1, 2, 1, 1, 1, 12);1222.1898501242722;287787.46580802003
2034;(3, 1, 2, 1, 1, 2, 12);1224.147369353961;287798.46453791234
2035;(3, 1, 2, 1, 1, 3, 12);1226.0716386501695;287423.8963894936
2036;(3, 1, 2, 1, 2, 0, 12);903.6762899782112;333170.46028756094
2037;(3, 1, 2, 1, 2, 1, 12);903.6409844274024;315507.605934678
2038;(3, 1, 2, 1, 2, 2, 12);905.1513213053877;312163.58988198196
2039;(3, 1, 2, 1, 2, 3, 12);907.0399648553838;311689.94774047926
2040;(3, 1, 2, 2, 0, 0, 12);1570.0585525996971;296699.94976198504
2041;(3, 1, 2, 2, 0, 1, 12);1570.5087303011348;289699.2908448976
2042;(3, 1, 2, 2, 0, 2, 12);1572.475116901203;289351.7761969465
2043;(3, 1, 2, 2, 0, 3, 12);1574.4747327315981;289319.97017823614
2044;(3, 1, 2, 2, 1, 0, 12);1222.1731511267915;287823.8789127958
2045;(3, 1, 2, 2, 1, 1, 12);1224.169316078603;287819.17718295177
2046;(3, 1, 2, 2, 1, 2, 12);1225.9424784819919;286582.98943014554
2047;(3, 1, 2, 2, 1, 3, 12);1227.9339680723022;286474.4971062529
2048;(3, 1, 2, 2, 2, 0, 12);902.7774903704661;317385.5772622171
2049;(3, 1, 2, 2, 2, 1, 12);904.2555325527737;313505.95189395273
2050;(3, 1, 2, 2, 2, 2, 12);906.1274306679735;312728.5998237173
2051;(3, 1, 2, 2, 2, 3, 12);908.0772303660583;312439.4840336726
2052;(3, 1, 2, 3, 0, 0, 12);1570.4782418054415;289380.8723380962
2053;(3, 1, 2, 3, 0, 1, 12);1572.4740012533484;289310.05610014463
2054;(3, 1, 2, 3, 0, 2, 12);1574.4772657575222;289367.829463563
2055;(3, 1, 2, 3, 0, 3, 12);1576.4740535249093;289314.26433242863
2056;(3, 1, 2, 3, 1, 0, 12);1224.1469058916748;287714.4102267642
2057;(3, 1, 2, 3, 1, 1, 12);1226.0075759319059;286927.27636215114
2058;(3, 1, 2, 3, 1, 2, 12);1227.9315105510564;286519.08413131704
2059;(3, 1, 2, 3, 1, 3, 12);1229.9205044934329;286460.04139139183
2060;(3, 1, 2, 3, 2, 0, 12);904.4837286172033;315583.7753808105
2061;(3, 1, 2, 3, 2, 1, 12);906.2001468504542;313508.14946374594
2062;(3, 1, 2, 3, 2, 2, 12);908.093232109304;312600.37755881343
2063;(3, 1, 2, 3, 2, 3, 12);910.0751752964003;312361.9220876868
2064;(3, 1, 3, 0, 0, 0, 12);1574.271487589567;347104.8497332556
2065;(3, 1, 3, 0, 0, 1, 12);1566.9024562673546;301095.4192613412
2066;(3, 1, 3, 0, 0, 2, 12);1567.3112532640203;293304.9937152223
2067;(3, 1, 3, 0, 0, 3, 12);1571.0354231313581;299766.24957278
2068;(3, 1, 3, 0, 1, 0, 12);1221.463205287371;289488.39860137913
2069;(3, 1, 3, 0, 1, 1, 12);1223.0677006430824;287612.76309818454
2070;(3, 1, 3, 0, 1, 2, 12);1224.783299283728;287904.2761714623
2071;(3, 1, 3, 0, 1, 3, 12);1226.7343531875513;287720.718142336
2072;(3, 1, 3, 0, 2, 0, 12);910.2575272913692;396993.9662720904
2073;(3, 1, 3, 0, 2, 1, 12);906.1297591998924;326878.33626472263
2074;(3, 1, 3, 0, 2, 2, 12);906.5931315929032;312916.9298529047
2075;(3, 1, 3, 0, 2, 3, 12);908.3420447865872;312138.4409990887
2076;(3, 1, 3, 1, 0, 0, 12);1563.970273486455;284861.90468485205
2077;(3, 1, 3, 1, 0, 1, 12);1568.6240705679036;296183.75732717424
2078;(3, 1, 3, 1, 0, 2, 12);1570.5138257025826;295523.94353323244
2079;(3, 1, 3, 1, 0, 3, 12);1572.5024579456951;295496.01881643786
2080;(3, 1, 3, 1, 1, 0, 12);1223.0211568747652;287550.014609313
2081;(3, 1, 3, 1, 1, 1, 12);1224.9978394379991;287585.54255732836
2082;(3, 1, 3, 1, 1, 2, 12);1226.7761786250355;287913.2546093382
2083;(3, 1, 3, 1, 1, 3, 12);1228.6357970414101;287137.4421571902
2084;(3, 1, 3, 1, 2, 0, 12);906.4519629299489;328354.49919006636
2085;(3, 1, 3, 1, 2, 1, 12);906.8873599454881;315429.17888559256
2086;(3, 1, 3, 1, 2, 2, 12);908.4431708651626;312454.9330081688
2087;(3, 1, 3, 1, 2, 3, 12);910.341606594653;312077.53580757004
2088;(3, 1, 3, 2, 0, 0, 12);1573.6937821470883;312395.5643716535
2089;(3, 1, 3, 2, 0, 1, 12);1570.5735414716873;295867.46274313034
2090;(3, 1, 3, 2, 0, 2, 12);1572.5047028295066;295503.07825343206
2091;(3, 1, 3, 2, 0, 3, 12);1574.5072751721402;295518.8806335367
2092;(3, 1, 3, 2, 1, 0, 12);1224.7771797095675;287891.68206276355
2093;(3, 1, 3, 2, 1, 1, 12);1226.7774511523555;287887.13715229713
2094;(3, 1, 3, 2, 1, 2, 12);1228.6524838064663;287223.4402235519
2095;(3, 1, 3, 2, 1, 3, 12);1230.5591690739927;286626.23953821266
2096;(3, 1, 3, 2, 2, 0, 12);906.0669566998371;316698.27966983547
2097;(3, 1, 3, 2, 2, 1, 12);907.6231253167151;313401.1655851258
